file,n_speakers_declared,total_turns,total_duration_sec,overlap_turns_original,overlap_sec_original,overlap_pct_original,overlap_turns_after_threshold,overlap_sec_after_threshold,overlap_pct_after_threshold,unresolved_multi_no_who_turns,unresolved_multi_no_who_sec,assigned_due_to_threshold_turns,words_threshold,sec_spk1,sec_spk2,sec_spk3,sec_spk4,sec_spk5
todalen_02uk-ta_ifg_lh.trs,2,78,666.0,23,159.783,23.99,2,5.278,0.79,0,0.0,21,3,268.032,348.048,,,
todalen_03gm-04gk_sb_lh.trs,3,334,1938.0,188,1521.623,78.52,66,758.025,39.11,0,0.0,122,3,542.162,600.66,4.035,,
todalen_03gm-ta_sb_lh.trs,2,95,761.52,23,175.82,23.09,2,14.745,1.94,0,0.0,21,3,441.557,251.722,,,
todalen_04gk-ta_sb_lh.trs,3,210,984.0,58,295.078,29.99,11,67.977,6.91,0,0.0,47,3,579.754,297.639,0.572,,
tromsoe_01um-02uk_ahl_sb.trs,3,374,2334.44,238,1962.57,84.07,57,779.784,33.4,0,0.0,181,3,770.272,745.068,,,
tromsoe_01um-kb_ahl_ifg_sb.trs,2,84,642.32,25,108.418,16.88,2,12.686,1.98,0,0.0,23,3,160.869,450.546,,,
tromsoe_02uk-kb_ahl_ifg_sb.trs,2,84,686.96,32,150.422,21.9,4,27.019,3.93,0,0.0,28,3,149.795,487.085,,,
tromsoe_03gm-04gk_sb_kk_eo_akl.trs,3,326,2035.12,227,1836.912,90.26,101,1227.722,60.33,0,0.0,126,3,583.222,203.958,1.641,,
tromsoe_03gm-kb_sb_kk_eo.trs,2,167,1136.12,74,510.79,44.96,21,152.717,13.44,0,0.0,53,3,828.579,129.378,,,
tromsoe_04gk-kb_sb_kk_lh.trs,2,137,960.0,65,401.142,41.79,11,74.904,7.8,0,0.0,54,3,712.555,165.33,,,
trondheim_01um-02uk_ifg_sb.trs,2,369,1533.08,156,918.384,59.9,31,230.19,15.01,0,0.0,125,3,494.383,782.06,,,
trondheim_01um-lks_ifg_sb.trs,2,70,539.52,4,21.446,3.98,0,0.0,0.0,0,0.0,4,3,117.482,401.631,,,
trondheim_02uk-lks_ifg_sb.trs,2,62,562.88,3,6.145,1.09,0,0.0,0.0,0,0.0,3,3,104.807,434.44,,,
trondheim_03gm-04gk_sb_amg.trs,2,246,1236.0,138,1041.198,84.24,52,587.364,47.52,0,0.0,86,3,266.253,376.302,,,
trondheim_03gm-ran_sb_amg.trs,2,119,658.4,58,298.602,45.35,21,127.661,19.39,0,0.0,37,3,410.797,115.388,,,
trondheim_04gk-ran_sb_amg.trs,2,155,654.0,73,356.301,54.48,20,112.375,17.18,0,0.0,53,3,368.17,167.517,,,
trysil_01um-02uk_sb_mi.trs,2,256,1131.76,95,690.739,61.03,17,144.766,12.79,0,0.0,78,3,459.257,527.737,,,
trysil_01um-ifg_sb_mi.trs,2,100,926.12,14,103.328,11.16,0,0.0,0.0,0,0.0,14,3,656.504,259.6,,,
trysil_02uk-sl_sb_lh.trs,2,125,711.72,29,122.202,17.17,1,1.312,0.18,0,0.0,28,3,476.136,234.272,,,
trysil_03gm-04gk_eo_ifg_amg.trs,2,191,1038.72,127,934.866,90.0,50,586.695,56.48,0,0.0,77,3,228.543,206.884,,,
trysil_03gm-ifg_eo_lh.trs,2,27,813.08,2,7.909,0.97,0,0.0,0.0,0,0.0,2,3,52.777,743.514,,,
trysil_04gk-sl_eo_lh.trs,2,129,781.44,49,225.495,28.86,12,44.513,5.7,0,0.0,37,3,95.817,625.204,,,
valle_01um-02uk_eo_amg.trs,2,197,1281.0,143,1112.617,86.86,79,826.852,64.55,0,0.0,64,3,180.102,253.513,,,
valle_01um-sl_eo_amg.trs,2,79,825.0,14,57.345,6.95,4,11.852,1.44,0,0.0,10,3,137.716,667.443,,,
valle_02uk-eo_eo_amg.trs,2,112,858.84,31,189.949,22.12,9,67.514,7.86,0,0.0,22,3,146.117,624.867,,,
valle_03gm-04gk_eo_amg_lh.trs,2,218,1368.16,132,1096.817,80.17,49,565.114,41.3,0,0.0,83,3,386.943,407.487,,,
valle_03gm-eo_eo_amg.trs,2,109,834.12,13,56.228,6.74,4,6.759,0.81,0,0.0,9,3,258.148,550.567,,,
valle_04gk-sl_eo_amg.trs,2,117,833.8,36,313.366,37.58,2,1.598,0.19,0,0.0,34,3,159.562,660.335,,,
vang_01um-02uk_eo_amg_as.trs,2,214,1314.64,147,1166.758,88.75,62,715.631,54.44,0,0.0,85,3,286.012,309.778,,,
vang_01um-mi_eo_as.trs,2,79,781.28,11,94.243,12.06,3,72.138,9.23,0,0.0,8,3,138.689,558.372,,,
vang_02uk-sl_eo_as.trs,2,62,525.24,5,16.283,3.1,0,0.0,0.0,0,0.0,5,3,130.972,393.815,,,
vang_03gm-04gk_lh_eo_sl.trs,2,187,1298.88,132,1135.664,87.43,56,735.406,56.62,0,0.0,76,3,309.97,247.113,,,
vang_03gm-sl_lh_eo_as.trs,2,99,1129.12,16,106.729,9.45,1,5.333,0.47,0,0.0,15,3,217.608,738.207,,,
vang_04gk-mi_lh_eo_as.trs,2,102,1052.52,15,106.901,10.16,3,16.05,1.52,0,0.0,12,3,130.931,884.529,,,
vardoe_01um-02uk_eo_kk.trs,3,414,2470.96,218,1788.786,72.39,106,1006.845,40.75,0,0.0,112,3,536.479,911.727,8.275,,
vardoe_01um-kb_eo_kk.trs,2,129,765.84,35,175.62,22.93,3,11.612,1.52,0,0.0,32,3,267.812,470.868,,,
vardoe_02uk-kb_eo_kk.trs,2,135,972.4,34,195.915,20.15,11,65.665,6.75,0,0.0,23,3,281.322,601.651,,,
vardoe_03gm-04gk_kk_eo.trs,2,413,2913.0,351,2786.568,95.66,224,2320.572,79.66,0,0.0,127,3,243.091,325.927,,,
vardoe_03gm-kb_kk_eo.trs,2,130,1136.32,62,363.953,32.03,17,111.745,9.83,0,0.0,45,3,130.604,872.503,,,
vardoe_04gk-kb_kk_eo.trs,2,178,1294.04,128,960.728,74.24,51,388.769,30.04,0,0.0,77,3,106.454,786.256,,,
vegaarshei_01um-02uk_ifg_eo.trs,2,244,1102.04,173,965.202,87.58,80,654.465,59.39,0,0.0,93,3,200.513,237.833,,,
vegaarshei_01um-sl_lh_amg.trs,2,101,1110.0,34,165.645,14.92,12,84.018,7.57,0,0.0,22,3,142.02,822.519,,,
vegaarshei_02uk-eo_sr_eo.trs,2,148,1204.6,36,131.645,10.93,9,44.792,3.72,0,0.0,27,3,163.532,981.97,,,
vegaarshei_03gm-04gk_sb_eo_lh.trs,2,177,1218.0,95,993.463,81.57,38,534.719,43.9,0,0.0,57,3,338.501,296.332,,,
vegaarshei_03gm-sl_eo_lh.trs,2,82,888.0,30,259.399,29.21,5,29.1,3.28,0,0.0,25,3,131.77,666.441,,,
vegaarshei_04gk-eo_sb_lh.trs,2,90,728.64,20,156.366,21.46,2,19.674,2.7,0,0.0,18,3,554.75,129.653,,,
vennesla_01um-02uk_eo_lh.trs,3,382,1263.04,188,964.023,76.33,37,284.529,22.53,0,0.0,151,3,304.481,653.784,13.355,,
vennesla_01um-sl_eo_lh.trs,2,77,608.48,20,71.414,11.74,2,3.301,0.54,0,0.0,18,3,484.103,121.076,,,
vennesla_02uk-sl_eo_lh.trs,2,88,658.88,33,174.911,26.55,3,6.415,0.97,0,0.0,30,3,506.063,146.402,,,
vennesla_03gm-04gk_lh_mi.trs,2,307,1121.8,148,822.388,73.31,36,362.227,32.29,0,0.0,112,3,391.095,365.163,,,
vennesla_03gm-sl_lh_ahl_lh.trs,2,54,2371.08,10,56.917,2.4,2,13.26,0.56,0,0.0,8,3,1809.872,547.948,,,
vennesla_04gk-sl_lh_mi.trs,2,123,561.44,42,174.464,31.07,12,30.305,5.4,0,0.0,30,3,149.195,372.592,,,
vestre_slidre_03gm-04gk_ifg_eo.trs,2,306,1344.0,160,887.492,66.03,33,252.226,18.77,0,0.0,127,3,429.92,639.077,,,
vestre_slidre_03gm-ifg_ifg_eo.trs,2,111,650.88,23,114.775,17.63,2,9.94,1.53,0,0.0,21,3,217.032,397.414,,,
vestre_slidre_04gk-ifg_ifg_eo.trs,2,158,967.36,37,193.828,20.04,10,46.232,4.78,0,0.0,27,3,252.782,660.429,,,
vinje_01um-05um_amg_lh.trs,2,204,1272.0,76,760.132,59.76,19,268.572,21.11,0,0.0,57,3,467.885,524.597,,,
vinje_01um-as_amg_lh.trs,2,64,339.96,10,50.9,14.97,0,0.0,0.0,0,0.0,10,3,148.697,186.112,,,
vinje_04gk-08gk_lh_mi.trs,2,127,1204.48,80,922.874,76.62,35,598.568,49.7,0,0.0,45,3,189.343,403.405,,,
vinje_04gk-sl_lh_amg_mi.trs,2,51,912.0,9,40.47,4.44,1,5.08,0.56,0,0.0,8,3,99.561,799.799,,,
vinje_05um-as_amg_lh.trs,2,64,446.44,10,44.839,10.04,1,2.838,0.64,0,0.0,9,3,293.856,140.851,,,
vinje_08gk-sl_lh_sl_mi.trs,2,87,952.92,15,314.049,32.96,0,0.0,0.0,0,0.0,15,3,357.264,585.187,,,
volda_01um-02uk_sb_ifg.trs,2,176,1321.44,88,1089.899,82.48,22,505.165,38.23,0,0.0,66,3,433.114,375.578,,,
volda_01um-amr_sb_ifg.trs,2,56,498.76,9,40.224,8.06,1,1.017,0.2,0,0.0,8,3,409.257,85.624,,,
volda_02uk-amr_sb_ifg.trs,2,94,603.32,26,125.286,20.77,7,23.867,3.96,0,0.0,19,3,475.929,88.953,,,
volda_03gm-04gk_sb_eo.trs,2,255,1215.88,136,937.982,77.14,65,680.135,55.94,0,0.0,71,3,230.348,286.758,,,
volda_03gm-amr_sb_eo.trs,2,95,899.08,18,149.14,16.59,5,36.888,4.1,0,0.0,13,3,714.986,121.175,,,
volda_04gk-amr_sb_eo.trs,2,161,768.48,38,148.357,19.31,9,41.065,5.34,0,0.0,29,3,579.087,129.209,,,
voss_01um-02uk_mi_lh.trs,2,330,1502.76,163,1105.798,73.58,44,377.503,25.12,0,0.0,119,3,587.038,535.787,,,
voss_01um-sl_mi_lh.trs,2,116,651.64,22,129.535,19.88,7,34.177,5.24,0,0.0,15,3,138.911,474.568,,,
voss_02uk-mi_sb_mi.trs,2,66,726.08,11,87.926,12.11,2,13.426,1.85,0,0.0,9,3,610.852,100.204,,,
voss_03gm-04gk_sb_mi.trs,2,184,1350.04,122,1228.081,90.97,55,794.382,58.84,0,0.0,67,3,277.605,273.426,,,
voss_03gm-mi_sb_mi.trs,2,59,647.96,15,139.509,21.53,3,14.857,2.29,0,0.0,12,3,542.744,78.912,,,
voss_04gk-sl_mi_lh.trs,2,210,849.08,56,229.404,27.02,5,18.341,2.16,0,0.0,51,3,214.929,604.145,,,
